SIMULATED EQUIVALENT,"""OBSERVED VALUE""",,"""OBSERVATION NAME""",Well ID,Date,name,RMSE,Well Type,Pumping in Model Cell,Area in Model,Distance from Carmel River
1,15,14.26,w3_03061991,3,3061991,Druid Hills,,,,,
1,16,15.24,w3_03181991,3,3181991,Druid Hills,,,,,
1,15,14.62,w3_04021991,3,4021991,Druid Hills,,,,,
1,14,13.15,w3_04091991,3,4091991,Druid Hills,,,,,
1,14,13.16,w3_04181991,3,4181991,Druid Hills,,,,,
1,15,13.94,w3_05061991,3,5061991,Druid Hills,,,,,
1,13,12.15,w3_07051991,3,7051991,Druid Hills,,,,,
1,13,11.67,w3_08061991,3,8061991,Druid Hills,,,,,
2,12,10.78,w3_09041991,3,9041991,Druid Hills,,,,,
2,12,10.39,w3_10021991,3,10021991,Druid Hills,,,,,
2,12,9.63,w3_11151991,3,11151991,Druid Hills,,,,,
3,12,9.28,w3_12121991,3,12121991,Druid Hills,,,,,
3,16,12.80,w3_01061992,3,1061992,Druid Hills,,,,,
3,14,10.12,w3_02051992,3,2051992,Druid Hills,,,,,
4,18,14.48,w3_03021992,3,3021992,Druid Hills,,,,,
4,19,14.52,w3_04021992,3,4021992,Druid Hills,,,,,
5,15,9.47,w3_05081992,3,5081992,Druid Hills,,,,,
7,13,6.92,w3_07071992,3,7071992,Druid Hills,,,,,
8,13,5.57,w3_08201992,3,8201992,Druid Hills,,,,,
8,13,5.10,w3_09101992,3,9101992,Druid Hills,,,,,
8,13,4.71,w3_10191992,3,10191992,Druid Hills,,,,,
8,13,4.67,w3_11121992,3,11121992,Druid Hills,,,,,
8,13,4.41,w3_12021992,3,12021992,Druid Hills,,,,,
8,15,6.24,w3_12311992,3,12311992,Druid Hills,,,,,
8,22,13.37,w3_01251993,3,1251993,Druid Hills,,,,,
8,22,14.28,w3_03031993,3,3031993,Druid Hills,,,,,
8,22,13.79,w3_04021993,3,4021993,Druid Hills,,,,,
8,22,14.05,w3_05041993,3,5041993,Druid Hills,,,,,
8,15,7.18,w3_06091993,3,6091993,Druid Hills,,,,,
7,14,6.94,w3_06291993,3,6291993,Druid Hills,,,,,
7,14,6.83,w3_07301993,3,7301993,Druid Hills,,,,,
7,14,6.47,w3_08301993,3,8301993,Druid Hills,,,,,
7,12,4.98,w3_10141993,3,10141993,Druid Hills,,,,,
7,13,6.13,w3_11021993,3,11021993,Druid Hills,,,,,
7,14,6.80,w3_11291993,3,11291993,Druid Hills,,,,,
7,13,6.44,w3_01071994,3,1071994,Druid Hills,,,,,
6,14,7.87,w3_01201994,3,1201994,Druid Hills,,,,,
6,16,9.34,w3_03231994,3,3231994,Druid Hills,,,,,
6,14,7.95,w3_04271994,3,4271994,Druid Hills,,,,,
6,14,7.64,w3_05281994,3,5281994,Druid Hills,,,,,
6,13,7.15,w3_07011994,3,7011994,Druid Hills,,,,,
6,13,6.99,w3_07281994,3,7281994,Druid Hills,,,,,
6,13,7.02,w3_09011994,3,9011994,Druid Hills,,,,,
6,13,6.99,w3_09291994,3,9291994,Druid Hills,,,,,
6,11,4.91,w3_10251994,3,10251994,Druid Hills,,,,,
6,14,8.04,w3_11301994,3,11301994,Druid Hills,,,,,
6,14,8.67,w3_12291994,3,12291994,Druid Hills,,,,,
5,18,12.46,w3_01261995,3,1261995,Druid Hills,,,,,
5,18,13.25,w3_02281995,3,2281995,Druid Hills,,,,,
5,20,14.62,w3_03161995,3,3161995,Druid Hills,,,,,
5,20,15.21,w3_03301995,3,3301995,Druid Hills,,,,,
5,20,15.37,w3_05311995,3,5311995,Druid Hills,,,,,
5,14,9.37,w3_07311995,3,7311995,Druid Hills,,,,,
5,14,9.08,w3_09061995,3,9061995,Druid Hills,,,,,
5,14,8.82,w3_10051995,3,10051995,Druid Hills,,,,,
5,13,7.50,w3_11021995,3,11021995,Druid Hills,,,,,
5,14,8.88,w3_11281995,3,11281995,Druid Hills,,,,,
5,14,8.96,w3_12271995,3,12271995,Druid Hills,,,,,
5,15,9.92,w3_02071996,3,2071996,Druid Hills,,,,,
5,18,12.67,w3_02281996,3,2281996,Druid Hills,,,,,
5,19,13.74,w3_03281996,3,3281996,Druid Hills,,,,,
5,19,13.60,w3_04301996,3,4301996,Druid Hills,,,,,
5,18,13.70,w3_05301996,3,5301996,Druid Hills,,,,,
5,14,9.24,w3_07011996,3,7011996,Druid Hills,,,,,
4,14,9.52,w3_08301996,3,8301996,Druid Hills,,,,,
4,14,9.45,w3_09271996,3,9271996,Druid Hills,,,,,
4,14,10.02,w3_11151996,3,11151996,Druid Hills,,,,,
4,14,10.19,w3_12031996,3,12031996,Druid Hills,,,,,
3,14,10.69,w3_12271996,3,12271996,Druid Hills,,,,,
3,22,18.45,w3_01311997,3,1311997,Druid Hills,,,,,
3,21,18.40,w3_02271997,3,2271997,Druid Hills,,,,,
3,18,14.64,w3_03281997,3,3281997,Druid Hills,,,,,
3,17,14.43,w3_04281997,3,4281997,Druid Hills,,,,,
3,13,10.50,w3_05291997,3,5291997,Druid Hills,,,,,
3,13,10.43,w3_07091997,3,7091997,Druid Hills,,,,,
2,13,10.40,w3_08051997,3,8051997,Druid Hills,,,,,
2,13,10.46,w3_08291997,3,8291997,Druid Hills,,,,,
2,14,11.49,w3_09301997,3,9301997,Druid Hills,,,,,
2,14,11.58,w3_10301997,3,10301997,Druid Hills,,,,,
2,14,12.34,w3_11241997,3,11241997,Druid Hills,,,,,
2,16,14.09,w3_12301997,3,12301997,Druid Hills,,,,,
2,19,17.69,w3_01291998,3,1291998,Druid Hills,,,,,
2,23,20.99,w3_02251998,3,2251998,Druid Hills,,,,,
2,23,20.98,w3_03301998,3,3301998,Druid Hills,,,,,
2,22,20.63,w3_05121998,3,5121998,Druid Hills,,,,,
2,22,20.56,w3_06011998,3,6011998,Druid Hills,,,,,
2,16,14.61,w3_07011998,3,7011998,Druid Hills,,,,,
2,15,13.50,w3_08051998,3,8051998,Druid Hills,,,,,
2,15,13.29,w3_08281998,3,8281998,Druid Hills,,,,,
2,15,12.92,w3_09291998,3,9291998,Druid Hills,,,,,
2,15,12.81,w3_10281998,3,10281998,Druid Hills,,,,,
2,15,12.99,w3_12021998,3,12021998,Druid Hills,,,,,
2,15,13.04,w3_12281998,3,12281998,Druid Hills,,,,,
2,15,12.73,w3_01281999,3,1281999,Druid Hills,,,,,
2,16,13.96,w3_02241999,3,2241999,Druid Hills,,,,,
2,16,14.05,w3_04021999,3,4021999,Druid Hills,,,,,
2,16,14.12,w3_04281999,3,4281999,Druid Hills,,,,,
2,15,12.73,w3_06011999,3,6011999,Druid Hills,,,,,
2,13,10.36,w3_07011999,3,7011999,Druid Hills,,,,,
2,12,9.60,w3_07271999,3,7271999,Druid Hills,,,,,
3,12,9.44,w3_08311999,3,8311999,Druid Hills,,,,,
3,13,9.91,w3_10081999,3,10081999,Druid Hills,,,,,
3,13,9.96,w3_10281999,3,10281999,Druid Hills,,,,,
3,15,11.89,w3_11291999,3,11291999,Druid Hills,,,,,
3,14,11.58,w3_01052000,3,1052000,Druid Hills,,,,,
3,16,13.30,w3_01282000,3,1282000,Druid Hills,,,,,
3,18,15.78,w3_02252000,3,2252000,Druid Hills,,,,,
3,21,18.91,w3_04032000,3,4032000,Druid Hills,,,,,
2,19,16.90,w3_04252000,3,4252000,Druid Hills,,,,,
2,18,15.45,w3_06012000,3,6012000,Druid Hills,,,,,
2,12,9.80,w3_06282000,3,6282000,Druid Hills,,,,,
3,12,9.52,w3_07312000,3,7312000,Druid Hills,,,,,
3,14,11.71,w3_08292000,3,8292000,Druid Hills,,,,,
3,13,10.78,w3_10032000,3,10032000,Druid Hills,,,,,
40,29,-10.97,w4_11011990,4,11011990,Scarlet 6,4.66821337,Municipal,Yes,,
39,30,-8.79,w4_11291990,4,11291990,Scarlet 6,,,,,
40,31,-8.55,w4_12271990,4,12271990,Scarlet 6,,,,,
40,32,-8.25,w4_01311991,4,1311991,Scarlet 6,,,,,
40,33,-7.61,w4_02281991,4,2281991,Scarlet 6,,,,,
39,34,-4.64,w4_03281991,4,3281991,Scarlet 6,,,,,
37,28,-9.31,w4_05021991,4,5021991,Scarlet 6,,,,,
36,34,-2.50,w4_05301991,4,5301991,Scarlet 6,,,,,
35,33,-2.71,w4_06271991,4,6271991,Scarlet 6,,,,,
34,32,-1.93,w4_08011991,4,8011991,Scarlet 6,,,,,
32,31,-1.45,w4_08291991,4,8291991,Scarlet 6,,,,,
32,30,-1.94,w4_09261991,4,9261991,Scarlet 6,,,,,
31,29,-1.73,w4_10311991,4,10311991,Scarlet 6,,,,,
31,29,-1.54,w4_11271991,4,11271991,Scarlet 6,,,,,
30,31,1.07,w4_01021992,4,1021992,Scarlet 6,,,,,
29,33,3.13,w4_01301992,4,1301992,Scarlet 6,,,,,
29,27,-2.72,w4_02271992,4,2271992,Scarlet 6,,,,,
29,29,-0.50,w4_04021992,4,4021992,Scarlet 6,,,,,
30,34,3.69,w4_04301992,4,4301992,Scarlet 6,,,,,
30,33,2.34,w4_05281992,4,5281992,Scarlet 6,,,,,
29,33,3.41,w4_07021992,4,7021992,Scarlet 6,,,,,
28,32,3.67,w4_07301992,4,7301992,Scarlet 6,,,,,
28,31,2.84,w4_08271992,4,8271992,Scarlet 6,,,,,
30,33,3.32,w4_10011992,4,10011992,Scarlet 6,,,,,
31,33,2.77,w4_10291992,4,10291992,Scarlet 6,,,,,
31,33,2.04,w4_11251992,4,11251992,Scarlet 6,,,,,
32,34,1.73,w4_12311992,4,12311992,Scarlet 6,,,,,
32,34,1.81,w4_01281993,4,1281993,Scarlet 6,,,,,
33,35,1.59,w4_02251993,4,2251993,Scarlet 6,,,,,
35,35,0.16,w4_04011993,4,4011993,Scarlet 6,,,,,
36,34,-1.87,w4_04291993,4,4291993,Scarlet 6,,,,,
36,34,-2.71,w4_05271993,4,5271993,Scarlet 6,,,,,
37,34,-3.51,w4_07011993,4,7011993,Scarlet 6,,,,,
38,33,-4.23,w4_07291993,4,7291993,Scarlet 6,,,,,
38,33,-4.75,w4_08261993,4,8261993,Scarlet 6,,,,,
39,33,-5.27,w4_09301993,4,9301993,Scarlet 6,,,,,
39,33,-5.62,w4_10281993,4,10281993,Scarlet 6,,,,,
39,33,-5.93,w4_11241993,4,11241993,Scarlet 6,,,,,
40,34,-6.07,w4_12301993,4,12301993,Scarlet 6,,,,,
40,34,-6.40,w4_01271994,4,1271994,Scarlet 6,,,,,
18,18,-0.72,w5_10251990,5,10251990,Reimers,8.740745239,Municipal,Yes,,
18,16,-1.93,w5_11161990,5,11161990,Reimers,,,,,
17,16,-1.28,w5_12201990,5,12201990,Reimers,,,,,
17,17,-0.13,w5_01041991,5,1041991,Reimers,,,,,
17,13,-3.82,w5_02051991,5,2051991,Reimers,,,,,
17,14,-2.89,w5_03051991,5,3051991,Reimers,,,,,
17,14,-2.90,w5_03061991,5,3061991,Reimers,,,,,
17,18,0.81,w5_03141991,5,3141991,Reimers,,,,,
17,21,4.11,w5_03201991,5,3201991,Reimers,,,,,
17,22,4.88,w5_03221991,5,3221991,Reimers,,,,,
17,23,5.76,w5_03251991,5,3251991,Reimers,,,,,
17,24,6.44,w5_03281991,5,3281991,Reimers,,,,,
17,24,6.64,w5_04021991,5,4021991,Reimers,,,,,
17,24,6.76,w5_04091991,5,4091991,Reimers,,,,,
18,24,6.70,w5_04121991,5,4121991,Reimers,,,,,
18,24,6.64,w5_04181991,5,4181991,Reimers,,,,,
18,25,6.61,w5_05031991,5,5031991,Reimers,,,,,
17,24,7.08,w5_05161991,5,5161991,Reimers,,,,,
17,23,5.99,w5_05231991,5,5231991,Reimers,,,,,
17,24,7.56,w5_05301991,5,5301991,Reimers,,,,,
17,24,7.70,w5_06061991,5,6061991,Reimers,,,,,
16,24,8.00,w5_06201991,5,6201991,Reimers,,,,,
16,22,6.40,w5_07051991,5,7051991,Reimers,,,,,
15,22,6.95,w5_08061991,5,8061991,Reimers,,,,,
14,20,5.88,w5_09041991,5,9041991,Reimers,,,,,
13,15,1.90,w5_10021991,5,10021991,Reimers,,,,,
14,17,3.33,w5_11151991,5,11151991,Reimers,,,,,
15,17,1.90,w5_12091991,5,12091991,Reimers,,,,,
15,16,1.15,w5_01061992,5,1061992,Reimers,,,,,
15,20,5.23,w5_02051992,5,2051992,Reimers,,,,,
15,23,8.48,w5_02111992,5,2111992,Reimers,,,,,
15,24,8.92,w5_02121992,5,2121992,Reimers,,,,,
15,24,8.75,w5_02131992,5,2131992,Reimers,,,,,
15,24,8.94,w5_02141992,5,2141992,Reimers,,,,,
15,24,9.07,w5_02151992,5,2151992,Reimers,,,,,
15,24,9.38,w5_02181992,5,2181992,Reimers,,,,,
15,25,9.41,w5_02191992,5,2191992,Reimers,,,,,
15,25,9.40,w5_02211992,5,2211992,Reimers,,,,,
15,25,9.38,w5_02241992,5,2241992,Reimers,,,,,
15,25,9.31,w5_02261992,5,2261992,Reimers,,,,,
15,25,9.29,w5_02281992,5,2281992,Reimers,,,,,
15,25,9.24,w5_03021992,5,3021992,Reimers,,,,,
16,25,9.13,w5_03061992,5,3061992,Reimers,,,,,
16,25,9.03,w5_03121992,5,3121992,Reimers,,,,,
16,25,9.21,w5_04021992,5,4021992,Reimers,,,,,
12,25,12.38,w5_05081992,5,5081992,Reimers,,,,,
11,24,13.40,w5_06091992,5,6091992,Reimers,,,,,
10,22,11.63,w5_07071992,5,7071992,Reimers,,,,,
9,20,11.27,w5_08101992,5,8101992,Reimers,,,,,
8,17,8.68,w5_09101992,5,9101992,Reimers,,,,,
9,18,9.21,w5_10191992,5,10191992,Reimers,,,,,
10,16,6.04,w5_11111992,5,11111992,Reimers,,,,,
11,16,5.16,w5_12021992,5,12021992,Reimers,,,,,
12,15,3.47,w5_12291992,5,12291992,Reimers,,,,,
12,15,3.59,w5_12311992,5,12311992,Reimers,,,,,
12,17,5.56,w5_01041993,5,1041993,Reimers,,,,,
12,22,10.15,w5_01141993,5,1141993,Reimers,,,,,
12,25,12.40,w5_01251993,5,1251993,Reimers,,,,,
12,25,12.63,w5_02191993,5,2191993,Reimers,,,,,
13,25,11.90,w5_03031993,5,3031993,Reimers,,,,,
15,25,10.35,w5_04021993,5,4021993,Reimers,,,,,
15,25,10.10,w5_05041993,5,5041993,Reimers,,,,,
13,25,12.01,w5_06091993,5,6091993,Reimers,,,,,
12,25,12.38,w5_06291993,5,6291993,Reimers,,,,,
11,24,13.34,w5_07281993,5,7281993,Reimers,,,,,
11,24,13.32,w5_08301993,5,8301993,Reimers,,,,,
10,24,13.24,w5_09291993,5,9291993,Reimers,,,,,
11,23,11.75,w5_11021993,5,11021993,Reimers,,,,,
11,24,12.16,w5_11291993,5,11291993,Reimers,,,,,
11,24,13.02,w5_01071994,5,1071994,Reimers,,,,,
10,25,14.53,w5_02231994,5,2231994,Reimers,,,,,
15,19,4.50,w5_01051995,5,1051995,Reimers,,,,,
15,21,6.14,w5_01091995,5,1091995,Reimers,,,,,
15,22,7.13,w5_01101995,5,1101995,Reimers,,,,,
15,23,8.12,w5_01111995,5,1111995,Reimers,,,,,
14,23,8.67,w5_01121995,5,1121995,Reimers,,,,,
14,23,8.77,w5_01131995,5,1131995,Reimers,,,,,
14,24,9.83,w5_01161995,5,1161995,Reimers,,,,,
14,24,10.53,w5_01201995,5,1201995,Reimers,,,,,
14,25,10.95,w5_01251995,5,1251995,Reimers,,,,,
12,25,13.05,w5_02271995,5,2271995,Reimers,,,,,
11,26,14.34,w5_03151995,5,3151995,Reimers,,,,,
14,25,10.54,w5_04261995,5,4261995,Reimers,,,,,
5,-2,-6.24,w6_12171990,6,12171990,Coast Ranch,2.826710336,Abandoned,Yes,,
5,-1,-5.87,w6_03011991,6,3011991,Coast Ranch,,,,,
5,2,-2.94,w6_04011991,6,4011991,Coast Ranch,,,,,
5,3,-1.42,w6_04231991,6,4231991,Coast Ranch,,,,,
5,3,-1.49,w6_05011991,6,5011991,Coast Ranch,,,,,
5,3,-1.50,w6_05031991,6,5031991,Coast Ranch,,,,,
4,2,-2.23,w6_11011991,6,11011991,Coast Ranch,,,,,
5,2,-2.55,w6_01031992,6,1031992,Coast Ranch,,,,,
5,2,-2.63,w6_02031992,6,2031992,Coast Ranch,,,,,
4,1,-3.71,w6_10011992,6,10011992,Coast Ranch,,,,,
4,2,-2.07,w6_11031992,6,11031992,Coast Ranch,,,,,
5,1,-3.99,w6_12011992,6,12011992,Coast Ranch,,,,,
5,3,-1.21,w6_01051993,6,1051993,Coast Ranch,,,,,
5,4,-0.74,w6_02011993,6,2011993,Coast Ranch,,,,,
5,5,-0.34,w6_03011993,6,3011993,Coast Ranch,,,,,
5,4,-0.86,w6_04011993,6,4011993,Coast Ranch,,,,,
5,4,-1.29,w6_05041993,6,5041993,Coast Ranch,,,,,
5,3,-1.32,w6_06011993,6,6011993,Coast Ranch,,,,,
5,1,-3.27,w6_07011993,6,7011993,Coast Ranch,,,,,
4,3,-1.38,w6_08011993,6,8011993,Coast Ranch,,,,,
4,2,-1.46,w7_12011990,7,12011990,SP HWY 1,0.847243227,Monitor,No,,
4,2,-1.45,w7_12171990,7,12171990,SP HWY 1,,,,,
4,3,-1.31,w7_01011991,7,1011991,SP HWY 1,,,,,
4,3,-1.37,w7_01091991,7,1091991,SP HWY 1,,,,,
4,3,-1.34,w7_02011991,7,2011991,SP HWY 1,,,,,
4,3,-1.33,w7_02051991,7,2051991,SP HWY 1,,,,,
4,3,-1.62,w7_03011991,7,3011991,SP HWY 1,,,,,
4,4,-0.22,w7_04011991,7,4011991,SP HWY 1,,,,,
4,4,0.19,w7_05011991,7,5011991,SP HWY 1,,,,,
4,5,0.52,w7_05061991,7,5061991,SP HWY 1,,,,,
4,4,0.39,w7_05161991,7,5161991,SP HWY 1,,,,,
4,4,0.34,w7_05231991,7,5231991,SP HWY 1,,,,,
4,4,0.38,w7_05301991,7,5301991,SP HWY 1,,,,,
4,4,0.39,w7_06011991,7,6011991,SP HWY 1,,,,,
4,4,0.41,w7_06061991,7,6061991,SP HWY 1,,,,,
4,4,0.28,w7_06201991,7,6201991,SP HWY 1,,,,,
4,4,-0.24,w7_07011991,7,7011991,SP HWY 1,,,,,
4,3,-0.97,w7_07051991,7,7051991,SP HWY 1,,,,,
4,4,-0.02,w7_08011991,7,8011991,SP HWY 1,,,,,
4,4,0.21,w7_08061991,7,8061991,SP HWY 1,,,,,
4,2,-1.29,w7_09041991,7,9041991,SP HWY 1,,,,,
4,2,-1.25,w7_10011991,7,10011991,SP HWY 1,,,,,
4,3,-0.74,w7_10021991,7,10021991,SP HWY 1,,,,,
4,4,0.21,w7_11011991,7,11011991,SP HWY 1,,,,,
4,3,-0.98,w7_11151991,7,11151991,SP HWY 1,,,,,
4,3,-0.62,w7_12091991,7,12091991,SP HWY 1,,,,,
4,4,0.17,w7_12311991,7,12311991,SP HWY 1,,,,,
4,4,0.17,w7_01031992,7,1031992,SP HWY 1,,,,,
4,4,0.22,w7_01061992,7,1061992,SP HWY 1,,,,,
5,4,-0.52,w7_02031992,7,2031992,SP HWY 1,,,,,
4,4,-0.14,w7_10011992,7,10011992,SP HWY 1,,,,,
4,4,0.08,w7_11031992,7,11031992,SP HWY 1,,,,,
4,4,0.09,w7_12011992,7,12011992,SP HWY 1,,,,,
4,4,0.47,w7_01051993,7,1051993,SP HWY 1,,,,,
4,5,1.24,w7_02011993,7,2011993,SP HWY 1,,,,,
4,6,1.65,w7_03011993,7,3011993,SP HWY 1,,,,,
4,5,1.02,w7_04011993,7,4011993,SP HWY 1,,,,,
4,5,0.66,w7_05041993,7,5041993,SP HWY 1,,,,,
4,5,0.59,w7_06011993,7,6011993,SP HWY 1,,,,,
4,3,-0.91,w7_07011993,7,7011993,SP HWY 1,,,,,
4,3,-0.70,w7_08011993,7,8011993,SP HWY 1,,,,,
39,36,-3.71,w8_10311990,8,10311990,Magnasco 2,4.554137046,Domestic,Yes,Uplands,
39,31,-8.27,w8_12011990,8,12011990,Magnasco 2,,,,,
39,33,-6.43,w8_12171990,8,12171990,Magnasco 2,,,,,
40,36,-3.85,w8_01011991,8,1011991,Magnasco 2,,,,,
40,35,-4.33,w8_01091991,8,1091991,Magnasco 2,,,,,
40,37,-3.20,w8_03011991,8,3011991,Magnasco 2,,,,,
38,37,-0.98,w8_04011991,8,4011991,Magnasco 2,,,,,
37,38,0.44,w8_05011991,8,5011991,Magnasco 2,,,,,
36,37,1.36,w8_06011991,8,6011991,Magnasco 2,,,,,
35,37,2.25,w8_07011991,8,7011991,Magnasco 2,,,,,
32,35,3.08,w8_09011991,8,9011991,Magnasco 2,,,,,
31,35,3.03,w8_10011991,8,10011991,Magnasco 2,,,,,
31,34,3.19,w8_11011991,8,11011991,Magnasco 2,,,,,
30,34,3.14,w8_12091991,8,12091991,Magnasco 2,,,,,
30,36,6.00,w8_01031992,8,1031992,Magnasco 2,,,,,
29,37,7.83,w8_02031992,8,2031992,Magnasco 2,,,,,
30,37,7.03,w8_10011992,8,10011992,Magnasco 2,,,,,
31,37,6.61,w8_11031992,8,11031992,Magnasco 2,,,,,
31,37,6.13,w8_12011992,8,12011992,Magnasco 2,,,,,
32,38,5.93,w8_01051993,8,1051993,Magnasco 2,,,,,
32,38,5.82,w8_02011993,8,2011993,Magnasco 2,,,,,
33,39,5.20,w8_03011993,8,3011993,Magnasco 2,,,,,
35,38,3.76,w8_04011993,8,4011993,Magnasco 2,,,,,
36,38,2.22,w8_05041993,8,5041993,Magnasco 2,,,,,
36,38,1.42,w8_06011993,8,6011993,Magnasco 2,,,,,
37,38,0.71,w8_07011993,8,7011993,Magnasco 2,,,,,
38,38,-0.08,w8_08011993,8,8011993,Magnasco 2,,,,,
54,50,-3.87,w9_11011990,9,11011990,Los Laureles 6,5.523097061,Municipal,Yes,,
54,50,-4.17,w9_11291990,9,11291990,Los Laureles 6,,,,,
54,50,-4.18,w9_12271990,9,12271990,Los Laureles 6,,,,,
54,50,-4.30,w9_01311991,9,1311991,Los Laureles 6,,,,,
55,39,-15.83,w9_02281991,9,2281991,Los Laureles 6,,,,,
55,51,-3.57,w9_03281991,9,3281991,Los Laureles 6,,,,,
54,39,-14.45,w9_05021991,9,5021991,Los Laureles 6,,,,,
54,51,-3.10,w9_05301991,9,5301991,Los Laureles 6,,,,,
54,50,-3.98,w9_06271991,9,6271991,Los Laureles 6,,,,,
54,50,-3.98,w9_08011991,9,8011991,Los Laureles 6,,,,,
54,50,-4.00,w9_08291991,9,8291991,Los Laureles 6,,,,,
54,50,-4.02,w9_09261991,9,9261991,Los Laureles 6,,,,,
54,50,-4.07,w9_10311991,9,10311991,Los Laureles 6,,,,,
54,50,-4.11,w9_11271991,9,11271991,Los Laureles 6,,,,,
54,50,-4.40,w9_01021992,9,1021992,Los Laureles 6,,,,,
54,50,-4.08,w9_01301992,9,1301992,Los Laureles 6,,,,,
54,39,-14.76,w9_02271992,9,2271992,Los Laureles 6,,,,,
54,40,-14.46,w9_04021992,9,4021992,Los Laureles 6,,,,,
54,50,-4.05,w9_04301992,9,4301992,Los Laureles 6,,,,,
54,50,-4.10,w9_05281992,9,5281992,Los Laureles 6,,,,,
54,50,-4.16,w9_07021992,9,7021992,Los Laureles 6,,,,,
54,50,-4.11,w9_07301992,9,7301992,Los Laureles 6,,,,,
54,50,-4.13,w9_08271992,9,8271992,Los Laureles 6,,,,,
54,50,-4.10,w9_10011992,9,10011992,Los Laureles 6,,,,,
54,50,-4.10,w9_10291992,9,10291992,Los Laureles 6,,,,,
54,50,-4.20,w9_11251992,9,11251992,Los Laureles 6,,,,,
54,50,-3.98,w9_12311992,9,12311992,Los Laureles 6,,,,,
54,51,-3.48,w9_01281993,9,1281993,Los Laureles 6,,,,,
54,51,-3.31,w9_02251993,9,2251993,Los Laureles 6,,,,,
54,51,-3.74,w9_04011993,9,4011993,Los Laureles 6,,,,,
54,50,-3.98,w9_04291993,9,4291993,Los Laureles 6,,,,,
54,50,-3.98,w9_05271993,9,5271993,Los Laureles 6,,,,,
54,50,-3.91,w9_07011993,9,7011993,Los Laureles 6,,,,,
54,50,-4.08,w9_07291993,9,7291993,Los Laureles 6,,,,,
54,50,-4.09,w9_08261993,9,8261993,Los Laureles 6,,,,,
54,50,-4.10,w9_09301993,9,9301993,Los Laureles 6,,,,,
54,50,-4.11,w9_10281993,9,10281993,Los Laureles 6,,,,,
54,50,-4.18,w9_11241993,9,11241993,Los Laureles 6,,,,,
54,50,-4.16,w9_12301993,9,12301993,Los Laureles 6,,,,,
55,50,-4.25,w9_01271994,9,1271994,Los Laureles 6,,,,,
54,38,-15.63,w9_02251994,9,2251994,Los Laureles 6,,,,,
55,50,-4.40,w9_03311994,9,3311994,Los Laureles 6,,,,,
55,50,-4.28,w9_04281994,9,4281994,Los Laureles 6,,,,,
54,50,-4.20,w9_05311994,9,5311994,Los Laureles 6,,,,,
54,50,-4.26,w9_06301994,9,6301994,Los Laureles 6,,,,,
54,50,-4.19,w9_07281994,9,7281994,Los Laureles 6,,,,,
54,50,-4.14,w9_08251994,9,8251994,Los Laureles 6,,,,,
54,50,-4.13,w9_09291994,9,9291994,Los Laureles 6,,,,,
54,50,-4.13,w9_10271994,9,10271994,Los Laureles 6,,,,,
54,50,-4.15,w9_11231994,9,11231994,Los Laureles 6,,,,,
54,50,-4.07,w9_12291994,9,12291994,Los Laureles 6,,,,,
54,42,-11.66,w9_01261995,9,1261995,Los Laureles 6,,,,,
54,51,-3.79,w9_02231995,9,2231995,Los Laureles 6,,,,,
54,51,-3.39,w9_03301995,9,3301995,Los Laureles 6,,,,,
54,51,-3.48,w9_04271995,9,4271995,Los Laureles 6,,,,,
54,51,-3.86,w9_05251995,9,5251995,Los Laureles 6,,,,,
54,50,-3.86,w9_06291995,9,6291995,Los Laureles 6,,,,,
54,50,-3.87,w9_07271995,9,7271995,Los Laureles 6,,,,,
54,50,-3.99,w9_08311995,9,8311995,Los Laureles 6,,,,,
54,50,-3.98,w9_09281995,9,9281995,Los Laureles 6,,,,,
54,50,-3.69,w9_10261995,9,10261995,Los Laureles 6,,,,,
54,50,-4.16,w9_11301995,9,11301995,Los Laureles 6,,,,,
55,50,-4.22,w9_12281995,9,12281995,Los Laureles 6,,,,,
55,50,-4.15,w9_01251996,9,1251996,Los Laureles 6,,,,,
55,51,-3.78,w9_02291996,9,2291996,Los Laureles 6,,,,,
54,51,-3.92,w9_03281996,9,3281996,Los Laureles 6,,,,,
54,50,-3.99,w9_04251996,9,4251996,Los Laureles 6,,,,,
54,50,-3.90,w9_05301996,9,5301996,Los Laureles 6,,,,,
54,50,-3.78,w9_06271996,9,6271996,Los Laureles 6,,,,,
54,50,-4.05,w9_07251996,9,7251996,Los Laureles 6,,,,,
54,50,-4.06,w9_08281996,9,8281996,Los Laureles 6,,,,,
54,50,-4.04,w9_09261996,9,9261996,Los Laureles 6,,,,,
54,50,-4.09,w9_10311996,9,10311996,Los Laureles 6,,,,,
54,50,-4.23,w9_11271996,9,11271996,Los Laureles 6,,,,,
54,51,-3.81,w9_12261996,9,12261996,Los Laureles 6,,,,,
54,51,-3.46,w9_01301997,9,1301997,Los Laureles 6,,,,,
55,50,-4.54,w9_02271997,9,2271997,Los Laureles 6,,,,,
55,50,-4.35,w9_03271997,9,3271997,Los Laureles 6,,,,,
55,50,-4.22,w9_04241997,9,4241997,Los Laureles 6,,,,,
55,50,-4.58,w9_05291997,9,5291997,Los Laureles 6,,,,,
54,50,-4.44,w9_06261997,9,6261997,Los Laureles 6,,,,,
54,50,-4.30,w9_07311997,9,7311997,Los Laureles 6,,,,,
54,50,-4.22,w9_08281997,9,8281997,Los Laureles 6,,,,,
54,50,-4.30,w9_09251997,9,9251997,Los Laureles 6,,,,,
54,50,-4.14,w9_10301997,9,10301997,Los Laureles 6,,,,,
